KEY,NAME
ACMPGB21,ALADDIN CAPITAL MANAGEMENT UK LLP
ACMRGB21,ATLANTIC CAPITAL MANAGEMENT PARTNER
ACMSUS41,ALLBRITTON CAPITAL MANAGEMENT ASSOC
ACNCDOS1,AGENTE DE CAMBIO LA NACIONAL C.POR.
ACNLUS31,ACORN CAPITAL MANAGEMENT
ACNPGB21,ADG CAPITAL MANAGEMENT LLP
ACNTIE2D,ACCENTURE
ACOANL21,ACONA BV
ACOMLYLT,ARAB COMMERCIAL BANK
ACONVEC1,ARRENDADORA CONSOLIDADO
ACORESMM,ALDESA CONSTRUCCIONES S.A.
ACPAGB21,FIRST LONDON SECURITIES LIMITED
ACPGFRP1,ASF COMPTE PIVOT GROUPE ASF
ACPHDOS1,AGENTE DE CAMBIO PATRICIO HIERRO S.
ACPLGB21,ARROWGRASS CAPITAL PARTNERS LLP
ACPLKYK1,ARROWGRASS CAPITAL PARTNERS LLP
ACPMPAPA,AUTORIDAD DEL CANAL DE PANAMA
ACPNFRP1,ACCESS CAPITAL PARTNERS
ACPPGB21,ASTELLON CAPITAL PARTNERS LLP
ACPRUS31,AMBAC CREDIT PRODUCTS
ACPSDOS1,AGENTE DE CAMBIO PAULINO Y ASOCIADO
ACPTFRP1,ACTIS PATRIMOINE SARL
ACPYUS33,ACUPAY SYSTEM LLC
ACRADOS1,AGENTE DE CAMBIO R.U.
ACRBCDK1,BANQUE DU CREDIT AGRICOLE B.C.A.
ACRCJOA1,AGRICULTURAL CREDIT CORPORATION
ACRDDOS1,AGENTE DE CAMBIO REMESAS DOMINICANA
ACRGCH22,ACREVIS BANK AG
ACROFRP1,ACROPOLE AM
ACRPDOS1,AGENTE DE CAMBIO RAFAEL PLACIDO C.X
ACRRDOS1,AGENTE DE CAMBIO RODRIGUEZ REYES
ACRSDOS1,AGENTE DE CAMBIO RIJO Y ASOCIADOS C
ACRTDOS1,AGENTE DE CAMBIO Y REMESAS CTD
ACRUIE21,ST. ANTHONYS AND CLADDAGH CREDIT UN
ACRZDOS1,AGENTE DE CAMBIO Y REMESAS OZAMA
ACSAHNT1,AMERICA CDC CASA DE CAMBIO S.A.DE C
ACSBMYK1,AL ATAS CAPITAL AND STOCK BROKERAGE
ACSCTHB1,ACL SECURITIES CO. LTD
ACSEUS31,ACCI SECURITIES INC.
ACSIFRP1,ACTIS
ACSLDOS1,AGENTE DE CAMBIO SANTA LUCIA
ACSRJPJ1,ACE SECURITIES CO.
ACSTBRS1,ACCESSTAGE TECNOLOGIA LTDA
ACSUUS31,ACCESS SECURITIES INC.
ACSVESB1, ACA
ACSXDOS1,AGENTE DE CAMBIO SALVIA CXA
ACTAFRP1,ACTI-BAIL
ACTCBRR1,ATIVA S/A CORRETORA DE TITULOS CAMB
ACTDGB21,ACTIVTRADES PLC
ACTEGB21,ALLOY CAPITAL TRUST AND CREDIT UNIO
ACTGFRP1,ACTIGEP
ACTIVECA,BANCO ACTIVO
ACTJTJ22,ACCESSBANK TAJIKISTAN
ACTMDOS1,AGENTE DE CAMBIO TRANSACCIONES DAMO
ACTNRO21,ACTINVEST SA
ACTONL21,ACCENT TONIQUE B.V.
ACTPFRP1,ACTION CONTREPARTIE
ACTRITR1,GDF SUEZ ENERGIA ITALIA SPA
ACTSDEMM,PIONEER INVESTMENTS KAPITALANLAGEGE
ACTTPRSJ,ACTIVOERNATIONAL BANK
ACTUGB22,ACTUARE LIMITED
ACTUGB22CBC,ACTUARE LIMITED
ACTVPTP1,ACTIVOBABNK
ACTZTZTZ,ACCESSBANK TANZANIA LTD
ACUEGB21,ACUMEN BANK LTD
ACUNFR21,ASSURANCES CREDIT MUTUEL NORD IARD
ACUSTWT1,ACUMEN SECURITIES CO LTD
ACVAGB21,ACTIVE VALUE ADVISORS LTD
ACVLMXMM,ACCIONES Y VALORES DE MEXICO
ACVRCOB1,ACCIONES Y VALORES S.A.
ADAAFRP1,ADDAX ASSET MANAGEMENT
ADABTRIS,ADABANK A.S.
ADADSES1,ADAPTO ADVISORS AB
ADAGGB2S,ADAM AND COMPANY PLC
ADAIBSF1,ADANAC INVESTMENT CO LTD.
ADAMRU81,ADAMON BANK
ADANFRP1,ADI ALTERNATIVE INVESTMENTS
ADAPDOS1,ASOCIACION DOMINICANA DE AHORROS Y 
ADASGB21,ADAMS P T
ADATESM1,ADVANTIC S.L
ADBCTZT1,AZANIA BANK LIMITED
ADBGGNG1,AFRICAN DEVELOPMENT BANK
ADBLNPKA,AGRICULTURAL DEVELOPMENT BANK LTD
ADBMINB1,ADITYA BIRLA MONEY LIMITED
ADBNCNBJ,AGRICULTURAL DEVELOPMENT BANK OF CH
ADBNCNBJBC1,AGRICULTURAL DEVELOPMENT BANK OF CH
ADCBAEAA,ABU DHABI COMMERCIAL BANK
ADCBAEAA060,ABU DHABI COMMERCIAL BANK
ADCBINBB,ABU DHABI COMMERCIAL BANK
ADCIGB21,ADVANTAGE CAPITAL LIMITED
ADCLUS31,ADLER
ADCMUS31,ADVENT CAPITAL MANAGEMENT
ADCNAEAA,ABU DHABI INVESTMENT COUNCIL
ADCPGB21,ADELPHI CAPITAL MANAGEMENT LIMITED
ADCRBGS1,ADAMANT CAPITAL PARTNERS AD
ADCUIE21,ATHEA AND DISTRICT CREDIT UNION LIM
ADDACHG1,ADDAX ENERGY SA
ADDUIE21,W AND W ADVISORY DUBLIN LIMITED
ADEVTTP1,AGRICULTURAL DEVELOPMENT BANK
ADEVTTP1023,AGRICULTURAL DEVELOPMENT BANK
ADFCGB21,ADVISING FINANCIAL COMPANY LTD
ADFDAEAA,ABU DHABI FUND FOR DEVELOPMENT
ADFIFRP1,ADEQUATION FINANCE SA
ADHAUS31,CANACCORD ADAMS INC.
ADHLNGLA,ASSOCIATED DISCOUNT HOUSE LIMITED
ADIABE22,ANTWERPSE DIAMANTBANK N.V.
ADIAINBB,ANTWERP DIAMOND BANK N.V.
ADIASGSG,ANTWERP DIAMOND BANK ASIA PACIFIC L
ADIBUS33,ABU DHABIERNATIONAL BANK INC.
ADICAEAA,INVEST AD
ADIIGB21,LK ADVISORS
ADIMDEF1,ALLIANZ GLOBAL INVESTORS ADVISORY G
ADINAEAA,ABU DHABI INVESTMENT AUTHORITY
ADIPUS31,ADVANCED INVESTMENT PARTNERS
ADISIDJ1,ADITHYA SECURINVEST
ADJEAZ21,ADJEMIBANK
ADKASES1,ADVICE KAPITALFORVALTNING AKTIEBOLA
ADKSTHB1,ADKINSON SECURITIES LTD
ADKTSES1,ADVISOR KAPITALFORVALTNING I STOCKH
ADMDUS41,ADM DERIVATIVES
ADMIUS41,ADM INVESTOR SERVICES
ADMNGB21,ADVANCED MARKETING ON THEERNET 
ADNTGHA10A2,AGRICULTURAL DEVELOPMENT BANK
ADNTGHAC,AGRICULTURAL DEVELOPMENT BANK
ADOMJPJ1,MUSASHI SECURITIES COMPANY LIMITED
ADPAGB21,ADD PARTNERS LIMITED
ADPCUS33,ADP CLEARING AND OUTSOURCING SERVIC
ADPFAEAA,ABU DHABI RETIRMENT PENSION AND BEN
ADPGUS33,ADP GLOBAL PROXY SERVICES
ADPIUS31,AUTOMATIC DATA PROCESSING INC
ADPLGB21,ADELPHI CAPITAL LLP
ADRBNL21,ADVIESGROEP REYERSEN VAN BUUREN B.V
ADREFRP1,ADREA
ADRSUS41,ADVISORY RESEARCH
ADSAAU21,RCM CAPITAL MANAGEMENT LIMITED
ADSCTHB1,MERCHANT PARTNERS SECURITIES PUBLIC
ADSEAEA1,ABU DHABI SECURITIES MARKET
ADSIIDJ1,PT ANTABOGA DELTA SEKURITAS INDONES
ADSLAEAD,ADS SECURITIES LLC
ADSMGB21,ADAM SMITH LIMITED
ADSOUS61,ADVENT SOFTWARE ENGINEERING
ADSPBDD1,ADARSHA SECURITIES (PVT.) LTD.
ADSRKYK1,VR ADVISORY SERVICES
ADSSFR22,ADISSEO FRANCE
ADTAGB21,ADVANCE TRADING (ARBITRAGE) LIMITED
ADTBGB21,ADVANCE TRADING (BRANCH) LIMITED
ADTOGB21,ADVANCE TRADING (OPTIONS) LIMITED
ADTRUS31,ADIRONDACK TRUST CO
ADUADOS1,ASOCIACION DUARTE DE AHORROS Y PRES
ADVBCDKX,ADVANS BANQUE CONGO
ADVBTZTZ,ADVANS BANK TANZANIA
ADVCGB21,ADVICORP PLC
ADVCITR1,ADVICORP PLC
ADVEUS31,ADVEST GROUP INC.
ADVIGB21,ADVENTERNATIONAL PUBLIC LIMITED
ADVNTHB1,ADVANCE FINANCE PUBLIC COMPANY LIMI
ADVOUS61,WM ADVISORS
ADVTGB21,ADVENT LIMITED
ADVZLULL,ADVANZIA BANK S.A.
ADYENL21,ADYEN B.V.
AEAAGB21,AMERICAN EXPRESS ASSET MANAGEMENT I
AEABUS61,ASIA EUROPE AMERICAS BANK
AEAGGB21,AEGON ASSET MANAGEMENT UK PLC
AEAMMYK1,ASIAN AND EURO-AMERICA MERCHANT BAN
AEANGB21,AMERICAN EXPRESS ASSET MANAGEMENT L
AEBAGRAA,AEGEAN BALTIC BANK S.A.
AEBKBY2X,BTA BANK CJSC
AECEESM1,BANK OF AMERICA EUROPE CARD SERVICE
AECFFR21,AMERICAN EXPRESS CARTE - FRANCE SA
AECSGB21,AEGIS CORPORATE STRATEGY LTD
AEDDFRP1,ASSOC EURO DAUTOROUTES ET DOUVRAGES
AEDPFRP1,AEROPORTS DE PARIS
AEEVESM1,BANCO DE LAS ACTIV. ECONOMICAS EXTE
AEFAUS44,COLUMBIA MANAGEMENT INVESTMENT ADVI
AEFAUS4BFIX,COLUMBIA MANAGEMENT INVESTMENT ADVI
AEFDNL21,AEGON FINANCIELE DIENSTEN B.V.
AEFMGB21,AEGON FUND MANAGEMENT UK LIMITED
AEFNGB21,AERION FUND MANAGEMENT LIMITED
AEGBRUMM,AMERICAN EXPRESS BANK LLC
AEGONL2U,AEGON BANK N.V.
AEGPFR21,AESOPE GESTION DE PORTEFEUILLES SAS
AEGUUS44,AEGON USA INVESTMENT MANAGEMENT
AEHLIDJ1,PARIBAS ASIA EQUITY
AEIBARB1,AMERICAN EXPRESS BANK LTD.
AEIBBRS1,AMERICAN EXPRESS BANK (BRASIL) BANC
AEIBPKK1,AMERICAN EXPRESS BANK LTD.
AEIBPKK1ISL,AMERICAN EXPRESS BANK LTD.
AEIBPKK1LHE,AMERICAN EXPRESS BANK LTD.
AEIBTHB1,AMERICAN EXPRESS BANK LTD
AEIBZAJ1,AMERICAN EXPRESS BANK
AEIEGB21,AEA INVESTORS (UK) LTD
AEIFGRA1,AEOLIAN INVESTMENT FUND S.A.
AEIMNL21,AEGON INVESTMENT MANAGEMENT B.V.
AEINAEAD,EMIRATES INVESTMENT BANK P.J.S.C.
AEIVGB21,AEQUILIBRIUM INVESTMENTS LIMITED
AEKTCH22,AEK BANK 1826
AEMLGB21,AVENUE EUROPE MANAGEMENT LLP
AENVNL2G,AEGON NV
AEQUUS31,ASIAN EQUITY
AESPNL21,AESPEN FUTURES BV
AETBUS41,AMERICAN EXPRESS TAX AND BUSINESS S
AETCUS55,AMERICAN EXPRESS TRAVEL RELATED SER
AETEATW1,THE AUSTRIAN EMISSIONS TRADING REGI
AETLAUSX,AUSTRALIAN EXECUTOR TRUSTEES LIMITE
AETRNL21,ALL ENERGY TRADING BV
AETSITM1,A2A TRADING SRL
AEUSLUL1,AMAZON PAYMENTS EUROPE S.C.A
AEXCQAQA,ALJAZEERA EXCHANGE COMPANY
AEXTCHZZ,BANQUE ALGERIENNE DU COMMERCE EXTER
AFAAUYM1,AFINIDAD A.F.A.P.S.A.
AFAISES1,AFA INSURANCE
AFAMNL21,AMSTEL FUNDS EN ASSET MANAGEMENT B.
AFBLMUMU,AFRASIA BANK LIMITED
AFBQMYKL,ASIAN FINANCE BANK BERHAD
AFBRNL21,AFS BROKERS B.V.
AFCAZAJ1,AFC LIMITED
AFCDCDKI,AFRILAND FIRST BANK CONGO DEMOCRATI
AFCETHB1,AFCO SECURITIES CORP LIMITED
AFCLCHZZ,ATLANTIC FORFAITIERUNGS AG
AFCMSGSG,AFC MERCHANT BANK
AFCOLBBE,ARAB FINANCE CORPORATION SAL
AFCRNL21,AFS CAPITAL MARKETS B.V.
AFDBCIAB,AFRICAN DEVELOPMENT BANK
AFDBCIABALS,AFRICAN DEVELOPMENT BANK
AFDETZT1,EAST AFRICAN DEVELOPMENT BANK
AFEAFR21,AFI EUROPE IARD SA
AFECAEAA,ALFALAH EXCHANGE COMPANY
AFEDKWKW,ARAB FUND FOR ECONOMIC AND SOCIAL D
AFEIGB21,ASSOCIATED FOREIGN EXCHANGE
AFERFR21,AFI EUROPE SAS
AFEUSKB1, AIG FUNDS CENTRAL EUROPE SPRAV.SPO
AFEXSAJ1,ALRAJHI COMMERCIAL FOREIGN EXCHANGE
AFFAATWW,REPUBLIC OF AUSTRIA-FEDERAL MINISTR
AFFSSTST,AFRILAND FIRST BANK STP
AFGBAFKA,DA AFGHANISTAN BANK
AFGEFRP1,AFORGE GESTION SAS
AFGUAFKA,AFGAN UNITED BANK
AFHBPKK1,AZIZ FIDA HUSSAIN (BROKERS)
AFHOLBBE,ARAB FINANCE HOUSE SAL (ISLAMIC BAN
AFHSHKH1,PUBLIC FINANCIAL SECURITIES LIMITED
AFIAFRP1,AVENIR FINANCE INVESTMENT MANAGERS 
AFIBAFKA,AFGHANISTANERNATIONAL BANK
AFIDMYK1,AFFIN DISCOUNT BERHAD
AFIMGB21,AFIM LIMITED
AFINMXM1,AFIN
AFIRMXMT,BANCA AFIRME S.A.
AFJONO21,AFJORD SPAREBANK
AFKBTRIS,TURKIYE FINANS KATILIM BANKASI A.S.
AFMICATA,INVESCO TRIMARK
AFMICATT,INVESCO TRIMARK
AFMONL21,AFS MONEYBROKERS B.V.
AFMPSGS1,ARTRADIS FUND MANAGEMENT PTE LTD
AFMSUS31,AFM SECURITIESERNATIONAL LTD.
AFMTAUS1,AIRLIE FUNDS MANAGEMENT PTY LTD
AFNASSJB,AFRICAN NATIONAL BANK LIMITED
AFNBUS4H,AMERICAN FIRST NATIONAL BANK
AFOBMYK1,AMANAH FUTURES AND OPTIONS SDN BHD
AFOPFR21,AFONE PAIEMENT
AFPEESM1, AFINA PENTOR
AFPLUS31,AFC PARTNERS LLC
AFRCZAJJ,AFRICAN BANK LIMITED
AFRFZAJJ,AFRIFOCUS SECURITIES (PTY) LTD
AFRIBFBF,BANK OF AFRICA - BURKINA FASSO
AFRIBJB1BWB,BANK OF AFRICA - BENIN
AFRIBJBJ,BANK OF AFRICA - BENIN
AFRICDKS,BANK OF AFRICA-RDC
AFRICIAB,BANK OF AFRICA - COTE DIVOIRE
AFRIFRPP,BOA-FRANCE
AFRIKENX,BANK OF AFRICA KENYA LTD
AFRIKENX002,BANK OF AFRICA KENYA LTD
AFRIMGMG,BANK OF AFRICA MADAGASCAR
AFRIMLBA,BANK OF AFRICA - MALI
AFRIMLBA022,BANK OF AFRICA - MALI
AFRINENI,BANK OF AFRICA NIGER
AFRISNDA,BANK OF AFRICA-SENEGAL
AFRIUGKA,BANK OF AFRICA-UGANDA LTD.
AFRNIE21,ANPERNATIONAL FINANCE LTD
AFRNNGLA,MAINSTREET BANK LIMITED
AFROGB2L,AFROERNATIONAL (UK) LIMITED
AFRPZAJ1,AFRIPACK
AFRXGB21,AFRIEXCHANGE LIMITED
AFSBUS33,ABACUS FEDERAL SAVINGS BANK
AFSCBHB1,ARAB FINANCIAL SERVICES CO. B.S.C
AFSEUS31,AMBAC FINANCIAL SERVICES
AFSLPLPW,ATLANTIC FUND SERVICES SP. Z O.O.
AFSRNL21,AAGUS FINANCIAL SERVICES GROUP N.V.
AFSUJOA1,ARAB FALCON FOR SELLING AND BUYING 
AFSVNL21,AFS VERMOGENSBEHEER BV
AFSYCY21,ALPINEX FINANCIAL SERVICES (CYPRUS)
AFTCTHB1,AIG RETAIL BANK PUBLIC CO.
AFUMGB21,AXA FRAMLINGTON UNIT MANAGEMENT LIM
AFUOMYK1,AFFIN INVESTMENT BANK BERHAD
AFUSUS31,ALPHA FINANCE U.S. CORPORATION
AFWAGB21,AFH WEALTH MANAGEMENT
AFWMUS31,AFFINITY WEALTH MANAGEMENT
AFXLGB21,ALPARI (UK) LIMITED
AFXMEGCA,AFRICAN EXPORT IMPORT BANK
AFXMNGLA,AFRICAN EXPORT-IMPORT BANK
AGAAUS31,HS MANAGEMENT PARTNERS
AGACDOS1,AGENTE DE CAMBIO C P Y R COMERCIAL
AGADDOS1,AGENTE DE CAMBIO LA MOREDI
AGAEDOS1,AGENTE DE CAMBIO MELO
AGAGITM1,ALETTI GESTIELLE ALTERNATIVE SGR SP
AGAIDOS1,AGENTE DE CAMBIO SP
AGALUS31,ALTRINSIC GLOBAL ADVISORS
AGAMAU31,AGORA ASSET MANAGEMENT PTY LTD
AGANDOS1,AGENTE DE CAMBIO JRERNACIONAL
AGAODOS1,AGENTE DE CAMBIO ROSARIO
AGASIDJ1,BANK AGUNG ASIA
AGATDOS1,AGENTE DE CAMBIO S.C.T.
AGAVESB1,AGENBOLSA A.V.B. S.A.
AGBACZPP,GE MONEY BANK
AGBKBDDH,AGRANI BANK LIMITED
AGBKBDDH000,AGRANI BANK LIMITED
AGBLLT2X,AB DNB BANKAS
AGBSNL21,AGRIGENTO BASSA B.V.
AGCAAM22,ACBA-CREDIT AGRICOLE BANK CJSC
AGCBUAUK,AGRARIAN COMMERCIAL BANK OJSC
AGCCIDJ1,AGUNG CAHAYA CENDANA
AGCDDOS1,AGENTE DE CAMBIO PLACIDO IV
AGCEDOS1,AGENTE DE CAMBIO AMERICA
AGCFGB21,AGI CORPORATE FINANCE LIMITED
AGCGUS31,AGINCOURT CAPITAL MANAGEMENT
AGCIIT2B,BANCA AGCI SPA
AGCLDOS1,AGENTE DE CAMBIO ALEYBRA
AGCMDOS1,VT AGENTE DE CAMBIO
AGCNDOS1,AGENTE DE CAMBIO LEONEL
AGCORUMM,JOINT-STOCK COMMERCIAL BANK AGROPRO
AGCPDOS1,AGENTE DE CAMBIO CAPLA
AGCRDOS1,AGENTE DE CAMBIO LOS PRIMOS
AGCSFRP1,AGF CASH SNC
AGCTDOS1,AGENTE DE CAMBIO TAVERAS
AGCUIE21,ST. AGNES CREDIT UNION LIMITED
AGCVBRR1,AGENDA CCVM LTDA.
AGCYDOS1,AGENTE DE CAMBIO MARINELLY C.A.
AGDBMMMY,ASIA GREEN DEVELOPMENT BANK LIMITED
AGEBFRP1,AGEBANQUE
AGEIAEA1,SHUAA CAPITAL P.S.C.
AGENFRP1,AGIPI ENERGIES
AGEPFRP1,AGRICA EPARGNE
AGESDK21,AGRI - EGENS SPAREKASSE
AGFAESM1, AGUILAR Y DE LA FUENTE
AGFBFRCC,ALLIANZ BANQUE S.A. (FORMER BANQUE 
AGFBFRPP,ALLIANZ BANQUE S.A. (FORMER BANQUE 
AGFCFR21,AGCO FINANCE SNC
AGFDFRP1,AGENCE FRANCAISE DE DEVELOPPEMENT
AGFDFRPA,AGENCE FRANCAISE DE DEVELOPPEMENT
AGFGBEBB,AGFA-GEVAERT NV
AGFMFRPP,AGF ASSET MANAGEMENT
AGFMFRPPPVS,AGF ASSET MANAGEMENT
AGFNFRP1,AGF FINANCEMENT 2
AGFSFR21,AGRI FINANCE SNC
AGGBDE51,886 AG
AGGEGRA1,AGRICULTURAL BANK OF GREECE SECURIT
AGGSFRP1,AGILIS GESTION SA
AGGTFRP1,AGREGATOR GESTION
AGHIRUM1,AGROKHIM BANK
AGIAFRP1,AGICAM SA
AGIBTJ22,AGROINVESTBANK OPEN JOINT STOCK COM
AGIDDEFB,ALLIANZ GLOBAL INVESTORS KAPITALANL
AGIDDEFBSGF,ALLIANZ GLOBAL INVESTORS KAPITALANL
AGIESES1,AIG GLOBAL INVESTMENT (EUROPE) LTD 
AGIFFRP1,ALTERNATIVE LEADERS FRANCE
AGIGUS33,AMERICANERNATIONAL GROUP GLOBAL
AGIGUS33MKT,AMERICANERNATIONAL GROUP GLOBAL
AGIGUS3W,AMERICANERNATIONAL GROUP GLOBAL
AGIHITM1,AKF BANK GMBH AND CO KG ITALIAN BRA
AGIIITM1,ALLIANZ GLOBAL INVESTORS ITALIA SGR
AGILUS6S,AGILENT TECHNOLOGIES
AGIMGB21,ALDERSGATE GLOBAL INVESTMENTS LIMIT
AGINETA1,AGRICULTURAL AND INDUSTRIAL DEVELOP
AGIOAEA1,ARAB GERMANERNATIONAL BROKER FI
AGIRFRP1,AGIRC
AGISMYK1,AGROBANK ISLAMIC
AGITHKHH,AIG ASSET MANAGEMENT (ASIA) LTD
AGITIE2D,AIG ASSET MANAGEMENT (IRELAND) LIMI
AGITIE2DCUS,AIG ASSET MANAGEMENT (IRELAND) LIMI
AGIXGMGM,ARAB GAMBIAN ISLAMIC BANK LTD
AGJSPHM1,AGJ SECURITIES CORP.
AGKFHUH1,AGRIMPEX KFT.
AGLAFR21,APRIL MARKETING SOLUTIONS SA
AGLLZAJ1,AGILISTO
AGMAFRP1,AZUR-GMF MUTUELLES DASSURANCES ASSO
AGMCDOS1,AGENTE DE CAMBIO CONCEPCION
AGMMDOS1,AGENTE DE CAMBIO MARVE
AGMOMNUB,KHAN BANK OF MONGOLIA
AGNEFR21,AGRI NEGOCE
AGOBMYKL,BANK PERTANIAN MALAYSIA BERHAD-AGRO
AGORBRR1,AGORA COR DE TITUL E VAL MOB
AGPAFIH1,A.G. SECURITIES
AGPBLALA,AGRICULTURAL PROMOTION BANK
AGPLUS61,AGINCOURT PARTNERS
AGPRFR21,AGPM ASSURANCES
AGRBRU3A,AGROINKOMBANK
AGRCLRL1,AGRICULTURAL AND COOPERATIVE DEVELO
AGRDFR21,AGIRA RETRAITE DES CADRES
AGRFHUH1,AGRIBROKER KFT.
AGRFHUH1AAA,AGRIBROKER KFT.
AGRGFRP1,LA MEDICALE DE FRANCE
AGRHLUL1,CALI EUROPE
AGRIBSNX,CREDIT AGRICOLE SUISSE (BAHAMAS) LT
AGRICHGG,CREDIT AGRICOLE (SUISSE)SA
AGRICHGX,CREDIT AGRICOLE FINANCEMENTS (SUISS
AGRIEGCX,CREDIT AGRICOLE EGYPT
AGRIESMM,CREDIT AGRICOLE LUXEMBOURG SUCURSAL
AGRIFRP1ACF,CREDIT AGRICOLE SA
AGRIFRPI,AMUNDI ASSET MANAGEMENT
AGRIFRPPYVE,CREDIT AGRICOLE
AGRIGB2L,CREDIT AGRICOLE S.A. LONDON BRANCH
AGRIHKHX,CREDIT AGRICOLE (SUISSE) SA HONG KO
AGRIJPJ1,INDOCAM JAPAN LIMITED
AGRILULA,CREDIT AGRICOLE LUXEMBOURG
AGRIMCM1,CREDIT AGRICOLE MONACO (CRCA PROVEN
AGRIPLPR,CREDIT AGRICOLE BANK POLSKA S.A.
AGRISG2X,CREDIT AGRICOLE (SUISSE)SA - SINGAP
AGRITHB1,CAISSE NATIONALE DU CREDIT AGRICOLE
AGRIUAUK,CREDIT AGRICOLE BANK PJSC
AGRIUAUKCIB,CREDIT AGRICOLE BANK PJSC
AGRJFRPP,CACI - CREDIT AGRICOLE CREDITOR INS
AGRKMTM1,AGRIBANK PLC
AGRNMD2X,CB MOLDOVA - AGROINDBANK SA
AGROGTGC,BANCO AGROMERCANTIL DE GUATEMALA
AGRPIDJ1,AGRIDHANASATYA PERMATA
AGRRMD21,CJSC AGROPROMBANK
AGRRMD21BEN,CJSC AGROPROMBANK
AGRSFR21,AGIRA RETRAITE DES SALARIES
AGRULYLT,AGRICULTURAL BANK
AGRVNL21,ACCENT GRAVE B.V.
AGRYRUM1,AGROSOYUZ BANK
AGRZZWHA,AGRICULTURAL BANK OF ZIMBABWE LTD
AGSGITR1,AGORA SGR
AGSIIDJ1,AGUNG SECURITIES INDONESIA
AGSRNOK1,ABG SUNDAL COLLIER NORGE ASA
AGSZRU31ORB,AGROSOYUZ BANK
AGSZRU31SPB,AGROSOYUZ BANK
AGSZRU33,AGROSOYUZ BANK
AGTBIDJA,PT. BANK RAKYAT INDONESIA AGRONIAGA
AGTLUS31,AGT LLV
AGUBDZAL,ALGERIA GULF BANK
AGXUAEAD,AL GERGAWI EXCHANGE LLC
AGZARUM1,BANK AGROROS ZAO
AGZRHUH1,AGROKONT ZRT.
AGZRHUH1MMD,AGROKONT ZRT.
AHAPDOS1,ASOCIACION HIGUAMO DE AHORROS Y PRE
AHBKNL2G,ACHMEA HYPOTHEEK BANK
AHBOJOA1,AHLI BROKERAGE COMPANY
AHCADOS1,BANCO DE AHORRO Y CREDITO ATLAS
AHCFESMM,AHORRO CORPORACION FINANCIERA
AHCFESMMBAR,AHORRO CORPORACION FINANCIERA
AHCGDOS1,BANCO DE AHORRO Y CREDITO FIHOGAR
AHCHDOS1,BANCO DE AHORRO Y CREDITO OCHOA
AHCMDOS1,BANCO DE AHORRO Y CREDITO ADEMI S.A
AHCODOS1,BANCO DE AHORRO Y CREDITO CONFISA
AHCPDOS1,BANCO DE AHORRO Y CREDITO PROVIDENC
AHCRESVV,BANKIA BANCA PRIVADA S.A.
AHCSDOSD,BANCO MULTIPLE DE LAS AMERICAS
AHFMZAJ1,AFRICAN HARVEST (PTY) LTD
AHHBCH22,NEUE AARGAUER BANK AG
AHHBCH2254C,NEUE AARGAUER BANK AG
AHIFHUH1,AEGON HUNGARY INVESTMENT FUND MANAG
AHMIUS31,AMERICAN HOME MORTGAGE INVESTMENT C
AHOSFI21,AHTARIN OSUUSPANKKI
AHPMGB21,HERMES ADMINISTRATION SERVICES LIMI
AHRCDOS1,BANCO DE AHORRO Y CREDITO DEL CARIB
AHREDOS1,BANCO DE AHORRO Y CREDITO EMPIRE
AHRIDOS1,BANCO DE AHORRO Y CREDITO RIO
AHRMDOS1,BANCO DE AHORRO Y CREDITO MICRO
AHRRPKK1,ALI HUSSAIN RAJABALI (BROKERS)
AHWHDE21,BHW ALLGEMEINE BAUSPARKASSE AG
AHYBDEFF,COREALCREDIT BANK AG
AIAAUS31,ASIAN BANK
AIABUS31,AMERASIA BANK
AIACHKHC,AMERICANERNATIONAL ASSURANCE CO
AIAGATWW,ALLIANZ INVESTMENTBANK AG
AIALGB21,ALDERSGATE INVESTMENT MANAGERS LLP
AIAMFRP1,ICMOS FRANCE
AIBABJBJ,AFRICAN INVESTMENT BANK (AIB)
AIBBMYKL,AFFIN ISLAMIC BANK BERHAD
AIBIIQBA,ASHURERNATIONAL BANK FOR INVEST
AIBKGB2L,ALLIED IRISH BANK (GB) (AIB GROUP (
AIBKGB2LSDV,ALLIED IRISH BANK (GB) (AIB GROUP (
AIBKGB2X,ALLIED IRISH BANK PLC.
AIBKGB2XTSY,ALLIED IRISH BANK PLC.
AIBKGB41,ALLIED IRISH BANKS
AIBKGB41UND,ALLIED IRISH BANKS
AIBKIE2D,AIB BANK
AIBKIE2E,AIB INVESTMENT MANAGERS
AIBKIMDX,AIB BANK (CI) LTD - ISLE OF MAN BRA
AIBKJESH,AIB BANK (CI) LIMITED
AIBKKYK1,AIB BANK
AIBKKYK1TMK,AIB BANK
AIBKUS33,AIB BANK
AIBKUS3T,AIB BANK
AIBKUS3TTMK,AIB BANK
AIBLBZBZ,ATLANTICERNATIONAL BANK LIMITED
AIBSMAMT,ATTIJARIERNATIONAL BANK S.A. - 
AICAUS31,AIS CAPITAL MANAGEMENT
AICBTTPS,AIC SECURITES LIMITED
AICEGB2L,ARCH INSURANCE COMPANY (EUROPE) LTD
AICFGB21,ANGLO ANDERNATIONAL CORPORATE F
AICHJPJ10JS,AICHI BANK
AICHJPJ10JT,AICHI BANK
AICHJPJN,AICHI BANK
AICLUS31,AMBS INVESTMENT COUNSEL
AICMIE21,AIB CAPITAL MARKETS PLC
AICPGB21,AIG CAPITAL PARTNERS (UK) LIMITED
